;VIDEO_ID;VIDEO_NAME;SENTENCE_ID;SENTENCE_NAME;START;END;SENTENCE;SPEAKER_ID;SENTENCE_LEN
543;-8j9K3T5lkw;-8j9K3T5lkw-8-rgb_front;-8j9K3T5lkw_3;-8j9K3T5lkw_3-8-rgb_front;9.34;11.85;The next muscle we're going to be taking a look at is the latissimus dorsi.;8;15
544;-8j9K3T5lkw;-8j9K3T5lkw-8-rgb_front;-8j9K3T5lkw_4;-8j9K3T5lkw_4-8-rgb_front;12.32;17.6;This is another common muscle that you might not know the name for, but everybody knows that they work under lats when they go to the gym.;8;27
545;-8j9K3T5lkw;-8j9K3T5lkw-8-rgb_front;-8j9K3T5lkw_5;-8j9K3T5lkw_5-8-rgb_front;18.2;22.69;Now, this can also cause a lot of pain in the side here, but it can also go into the arm a little bit.;8;24
546;-8j9K3T5lkw;-8j9K3T5lkw-8-rgb_front;-8j9K3T5lkw_6;-8j9K3T5lkw_6-8-rgb_front;22.77;23.54;Let's take a look.;8;4
547;-8j9K3T5lkw;-8j9K3T5lkw-8-rgb_front;-8j9K3T5lkw_7;-8j9K3T5lkw_7-8-rgb_front;23.61;32.96;Okay, so the latissimus dorsi connects along the iliac crest, up along the thoracic spine here, and then up into the shoulder and down.;8;24
548;-8j9K3T5lkw;-8j9K3T5lkw-8-rgb_front;-8j9K3T5lkw_8;-8j9K3T5lkw_8-8-rgb_front;33.54;42.91;Now, the muscles through this area, you can find trigger points through here and here, and that can cause pain that can come all in the side of the spine and down into the arm.;8;35
549;-8smPvP08mU;-8smPvP08mU-8-rgb_front;-8smPvP08mU_10;-8smPvP08mU_10-8-rgb_front;69.89;74.34;And you may not realize it, it may look okay, but there'll be something that's just off.;8;17
550;-8smPvP08mU;-8smPvP08mU-8-rgb_front;-8smPvP08mU_11;-8smPvP08mU_11-8-rgb_front;74.89;81.54;When you master getting the exact curves right, which is pretty easy, above the waist curve it down, below the waist, curve it up.;8;24
551;-8smPvP08mU;-8smPvP08mU-8-rgb_front;-8smPvP08mU_12;-8smPvP08mU_12-8-rgb_front;81.84;84.06;Everything falls into place after that.;8;6
552;-8smPvP08mU;-8smPvP08mU-8-rgb_front;-8smPvP08mU_9;-8smPvP08mU_9-8-rgb_front;62.09;69.73;But, same thing with hems and everything, your outfit will be completely wrong if you have the curve going the wrong way.;8;22
553;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_0;-8tIt1vEinQ_0-8-rgb_front;0.55;7.16;Right now I'm going to show you that, colors, I want to say cripple some people.;8;16
554;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_1;-8tIt1vEinQ_1-8-rgb_front;7.9;13.41;They get a mind set that they have to use the same colors over and over and over and over again.;8;21
555;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_10;-8tIt1vEinQ_10-8-rgb_front;50.14;50.55;Okay.;8;1
556;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_11;-8tIt1vEinQ_11-8-rgb_front;52.82;54.47;What colors do you think going to look good with it?;8;11
557;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_12;-8tIt1vEinQ_12-8-rgb_front;55.08;62.06;I don't know, let's try some yellow.;8;7
558;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_13;-8tIt1vEinQ_13-8-rgb_front;62.06;65.5;Just butt it up right next to it.;8;8
559;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_14;-8tIt1vEinQ_14-8-rgb_front;65.5;66.25;Yeah sure they look good together.;8;6
560;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_15;-8tIt1vEinQ_15-8-rgb_front;68.0;71.67;You know brown and green and blue are going to look good together because they're earth tones.;8;17
561;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_16;-8tIt1vEinQ_16-8-rgb_front;72.49;73.26;What about pink?;8;3
562;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_17;-8tIt1vEinQ_17-8-rgb_front;74.45;75.48;Does pink look good with brown?;8;6
563;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_18;-8tIt1vEinQ_18-8-rgb_front;76.93;82.19;Yes it does.;8;3
564;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_19;-8tIt1vEinQ_19-8-rgb_front;82.38;83.64;It looks very good with brown.;8;6
565;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_2;-8tIt1vEinQ_2-8-rgb_front;14.57;23.91;What you should do is when you're practicing, if you've got multiple colors like I do here, I have a tee shirt rack that's got 28, 29 colors on it.;8;30
566;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_20;-8tIt1vEinQ_20-8-rgb_front;84.92;88.57;You just got to remember that, don't be afraid to put colors together.;8;13
567;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_21;-8tIt1vEinQ_21-8-rgb_front;89.04;97.93;One thing my father taught me was, if you've got colors that are opposite of the color wheel, and that means if it's a cold color or a hot color meaning red or blue.;8;34
568;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_22;-8tIt1vEinQ_22-8-rgb_front;98.56;104.95;If you put them together they're going to vibrate against each other and they're going to get your attention and that's the whole point of putting them together is to get your attention.;8;33
569;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_23;-8tIt1vEinQ_23-8-rgb_front;105.29;106.97;So don't be afraid to put colors together.;8;8
570;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_24;-8tIt1vEinQ_24-8-rgb_front;107.49;111.95;Pink and brown, do something cool with the brown letters with a pink background and it'll look nice.;8;18
571;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_25;-8tIt1vEinQ_25-8-rgb_front;112.15;112.53;Thank you.;8;2
572;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_3;-8tIt1vEinQ_3-8-rgb_front;24.4;26.24;And you'll see that I have multiple air brushes.;8;9
573;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_4;-8tIt1vEinQ_4-8-rgb_front;26.24;28.63;At one time I had an air brush on every color.;8;11
574;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_5;-8tIt1vEinQ_5-8-rgb_front;28.92;33.22;And it just increases speed and efficiency whenever you're painting something.;8;11
575;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_6;-8tIt1vEinQ_6-8-rgb_front;33.25;35.47;Just take a color, say I've got brown.;8;8
576;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_7;-8tIt1vEinQ_7-8-rgb_front;35.9;39.38;Just find out what colors look good together with it.;8;10
577;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_8;-8tIt1vEinQ_8-8-rgb_front;39.38;47.81;I just draw a line of it.;8;7
578;-8tIt1vEinQ;-8tIt1vEinQ-8-rgb_front;-8tIt1vEinQ_9;-8tIt1vEinQ_9-8-rgb_front;48.42;49.23;Right in the middle.;8;4
579;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_0;-8uwu59w8QE_0-8-rgb_front;0.08;0.21;Hi!;8;1
580;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_10;-8uwu59w8QE_10-8-rgb_front;54.35;69.05;I recommend strongly that original core that we talked about a long time ago have one person who is going to be the coordinator for vending, ideally you will have a vendor coordinator and someone also to handle food who may be with food booth or may understand industry.;8;49
581;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_11;-8uwu59w8QE_11-8-rgb_front;69.05;74.16;It is a very specialized area and you can get yourself into all certain types of hassles if you don't do it right.;8;23
582;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_12;-8uwu59w8QE_12-8-rgb_front;74.87;76.71;I suggest you getting a vending coordinator.;8;7
583;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_13;-8uwu59w8QE_13-8-rgb_front;76.74;83.43;One for food and one for non-food vending and work with the vendors the best that they can.;8;18
584;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_14;-8uwu59w8QE_14-8-rgb_front;83.43;87.96;In the next segment we are going to talk about another money issue which is sponsorship.;8;16
585;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_15;-8uwu59w8QE_15-8-rgb_front;88.34;88.87;Stay with me.;8;3
586;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_2;-8uwu59w8QE_2-8-rgb_front;6.47;9.5;In this segment, I am going to touch on vending.;8;10
587;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_3;-8uwu59w8QE_3-8-rgb_front;10.01;12.59;How to work with vendors and what they are all about.;8;11
588;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_4;-8uwu59w8QE_4-8-rgb_front;13.38;15.32;When you go to a festival, you will also often see vendors.;8;12
589;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_5;-8uwu59w8QE_5-8-rgb_front;15.32;19.33;You will see food vendors, non-food vendors, craft and arts and so on.;8;13
590;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_6;-8uwu59w8QE_6-8-rgb_front;19.94;23.43;As a producer of the event, you need to look at it also as one of your income producers.;8;19
591;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_7;-8uwu59w8QE_7-8-rgb_front;24.05;32.53;If you realize that each of those vendors might be paying say a $100 and if you have ten of those vendors that is a $1,000 that your festival has already to work with.;8;34
592;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_8;-8uwu59w8QE_8-8-rgb_front;33.36;42.58;How many you have will also depend upon your budget and your site and what you can fit in but you need to think in terms of food and non-food vendors being an intricate part of your event.;8;38
593;-8uwu59w8QE;-8uwu59w8QE-8-rgb_front;-8uwu59w8QE_9;-8uwu59w8QE_9-8-rgb_front;43.42;53.93;Food vendors are a whole scene onto themselves because of the complications, health requirements, heating requirements and cooling requirements and the need for power that they bring into your festival.;8;30
630;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_0;-9D6kP1TgbY_0-8-rgb_front;0.27;2.08;Okay, the eyes are basically done.;8;6
631;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_1;-9D6kP1TgbY_1-8-rgb_front;2.57;4.75;This is our perfect eye look for Goth.;8;8
632;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_10;-9D6kP1TgbY_10-8-rgb_front;24.62;35.56;We don't want the eye brows to look too over done or too powdered, so I'm just going to fill in a little bit just to get a nice natural arch.;8;31
633;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_11;-9D6kP1TgbY_11-8-rgb_front;35.56;39.9;The eyebrows really shape the face, especially when you have such a dramatic eye shadow look.;8;16
634;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_12;-9D6kP1TgbY_12-8-rgb_front;40.55;43.75;You really want to make sure that you don't forget your eyebrows.;8;12
635;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_13;-9D6kP1TgbY_13-8-rgb_front;45.46;56.75;Because her eyebrows are a little short, I'm going to draw just a tiny bit onto the ends just to extend them a little bit.;8;25
636;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_14;-9D6kP1TgbY_14-8-rgb_front;56.75;58.55;Add a little more if you want to.;8;8
637;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_15;-9D6kP1TgbY_15-8-rgb_front;58.55;59.77;It's all personal preference.;8;4
638;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_16;-9D6kP1TgbY_16-8-rgb_front;59.77;61.56;Again, how dark you want your brows to be.;8;9
639;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_17;-9D6kP1TgbY_17-8-rgb_front;62.13;66.03;Try to use a color that most closely matches your natural hair color.;8;13
640;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_18;-9D6kP1TgbY_18-8-rgb_front;67.27;73.73;Once you get your desired shape, take a little brow comb or brow brush and brush through the brows.;8;19
641;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_19;-9D6kP1TgbY_19-8-rgb_front;74.02;74.95;Even everything out.;8;3
642;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_2;-9D6kP1TgbY_2-8-rgb_front;5.09;8.2;We're going to do a little bit in the brows.;8;10
643;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_20;-9D6kP1TgbY_20-8-rgb_front;74.95;75.9;Blend everything.;8;2
644;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_21;-9D6kP1TgbY_21-8-rgb_front;76.39;85.93;What this does is it takes away the excess powder, blends everything in, and also you shape your brow at that point to your desired shape.;8;26
645;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_22;-9D6kP1TgbY_22-8-rgb_front;90.38;92.29;Look how perfect that brow looks.;8;6
646;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_3;-9D6kP1TgbY_3-8-rgb_front;8.85;10.63;Her brows are pretty light.;8;5
647;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_4;-9D6kP1TgbY_4-8-rgb_front;10.71;13.1;They're nicely shaped, but they're pretty light.;8;7
648;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_5;-9D6kP1TgbY_5-8-rgb_front;13.1;16.15;We want them to match more of her dark chestnut hair color.;8;12
649;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_6;-9D6kP1TgbY_6-8-rgb_front;16.59;18.41;I'm using a powder and a brush.;8;7
650;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_7;-9D6kP1TgbY_7-8-rgb_front;19.06;19.86;You can use a pencil.;8;5
651;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_8;-9D6kP1TgbY_8-8-rgb_front;19.86;21.31;It's all personal preference.;8;4
652;-9D6kP1TgbY;-9D6kP1TgbY-8-rgb_front;-9D6kP1TgbY_9;-9D6kP1TgbY_9-8-rgb_front;21.68;24.35;I'm just going to fill in her natural brow line.;8;10
653;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_0;-9GV_-VRpt8_0-8-rgb_front;0.79;8.03;Hi, this is Sean Hobson and what we're talking about right now is using the proper mechanics to become not only a good shooter, but a good shooter from the free throw line.;8;33
654;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_1;-9GV_-VRpt8_1-8-rgb_front;8.43;11.72;So the last step that we have is to finish out your free throw.;8;14
655;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_10;-9GV_-VRpt8_10-8-rgb_front;59.89;70.38;What we see a lot of players do is they'll follow through, but then they'll pull their hand back and again, that's going to pull that basketball back a little bit and not let it go ahead and follow through the proper way.;8;43
656;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_11;-9GV_-VRpt8_11-8-rgb_front;70.88;77.15;The last thing is we don't want to fall take our shot and fall back off the free throw line.;8;20
657;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_12;-9GV_-VRpt8_12-8-rgb_front;77.37;81.13;If you shoot and you take a step back, it?s called negative energy.;8;13
658;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_13;-9GV_-VRpt8_13-8-rgb_front;81.26;85.84;You're taking energy away from that basketball and not allowing it to go on down.;8;15
659;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_14;-9GV_-VRpt8_14-8-rgb_front;86.1;94.18;So, remember when making a good free throw shot, its not just the shot, its also how you finish after the free throw that's going to make you a good free throw shooter.;8;33
660;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_2;-9GV_-VRpt8_2-8-rgb_front;12.62;15.39;If Kyle steps up to the line right here and gets himself ready.;8;13
661;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_3;-9GV_-VRpt8_3-8-rgb_front;16.1;20.89;What we're going to talk about is you have a good base, you have a good foundation.;8;17
662;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_4;-9GV_-VRpt8_4-8-rgb_front;21.18;24.82;"You're going to make the shot; you're going to follow through at the end of the shot.";8;17
663;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_5;-9GV_-VRpt8_5-8-rgb_front;24.85;26.45;That's the first thing in finishing.;8;6
664;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_6;-9GV_-VRpt8_6-8-rgb_front;26.66;37.3;But the most important thing is by using your legs, a lot of time you see players come up and shoot their free throw and they stay flat footed and then end up hitting the ball on the front of the rim.;8;42
665;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_7;-9GV_-VRpt8_7-8-rgb_front;37.72;51.12;What we always want to do is you always want to finish your free throw up on your toes because what that does is when you get up on your toes, that's using the bottom of your leg muscles and its giving you just that extra edge to get that ball up and over the rim.;8;56
666;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_8;-9GV_-VRpt8_8-8-rgb_front;51.52;56.94;The other thing you want to make sure and do is always follow through and end up out in front of you.;8;22
667;-9GV_-VRpt8;-9GV_-VRpt8-8-rgb_front;-9GV_-VRpt8_9;-9GV_-VRpt8_9-8-rgb_front;57.24;59.54;You never want to end up with the ball up here.;8;11
668;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_0;-9Kic0QsCYs_0-8-rgb_front;0.11;0.37;ALLEN DIWAN: Hi.;8;3
669;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_1;-9Kic0QsCYs_1-8-rgb_front;0.37;1.02;My name is Allen Diwan.;8;5
670;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_10;-9Kic0QsCYs_10-8-rgb_front;59.98;68.23;And it's also, cooking the food is also about seeing the color of the food in the dish.;8;18
671;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_11;-9Kic0QsCYs_11-8-rgb_front;68.23;69.73;You'll see the different flavors.;8;5
672;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_12;-9Kic0QsCYs_12-8-rgb_front;69.76;85.39;You'll see the different ingredients that we are going to put in this dish that you see the unique--the ingre--the colors of each and every ingredient, and this is part of the appeal.;8;33
673;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_13;-9Kic0QsCYs_13-8-rgb_front;85.39;101.45;I might add one more tomato of this dish, that you can see it's very rustic and you have to make it appetizing for--'cause you eat with your eyes as well, and you want to make this dish as appetizing as possible.;8;42
674;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_14;-9Kic0QsCYs_14-8-rgb_front;101.45;117.5;So, this is quite a straight forward recipe, and the ginger, garlic, we're waiting for the ginger to cook properly.;8;20
675;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_15;-9Kic0QsCYs_15-8-rgb_front;117.56;127.23;And for 1 more 2--1 or 2 more minutes, we'll give it--we'll leave it for 1 or 2 more minutes, and then we'll add our tomatoes to this.;8;28
676;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_2;-9Kic0QsCYs_2-8-rgb_front;1.23;3.71;I'm the owner and chef of Kashmir Indian Restaurant in Budapest.;8;11
677;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_4;-9Kic0QsCYs_4-8-rgb_front;6.63;9.65;The dish now we're going to be preparing is called paneer masala.;8;12
678;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_5;-9Kic0QsCYs_5-8-rgb_front;9.94;18.8;One ingredient that we'll be adding also is the tomatoes whilst the ginger and the garlic have been cooked slightly.;8;20
679;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_6;-9Kic0QsCYs_6-8-rgb_front;18.83;25.68;So, just--we'll give it one more shake, stir it once more properly.;8;12
680;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_7;-9Kic0QsCYs_7-8-rgb_front;25.68;30.9;The onions have been slightly browned now, and we added our green ginger, garlic, and the chilies.;8;17
681;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_8;-9Kic0QsCYs_8-8-rgb_front;30.93;43.51;We'll wait for that to cook and in the meanwhile, we'll take our tomatoes, maybe about 3 of them, and we'll cut them into cubes.;8;25
682;-9Kic0QsCYs;-9Kic0QsCYs-8-rgb_front;-9Kic0QsCYs_9;-9Kic0QsCYs_9-8-rgb_front;43.51;59.98;Again, we do not want tomatoes to be cut into very small cubes because we want to see, I mean, obviously, it will be cooked well with the masala, but you'll somehow see the redness of the tomato.;8;38
691;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_1;-9TmNCFEtDo_1-8-rgb_front;10.89;17.65;Lesson 12-The Mascara Brush: Every mascara bottle of course comes with a mascara brush.;8;14
692;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_2;-9TmNCFEtDo_2-8-rgb_front;17.92;21.43;They all do come in different shapes and different sizes.;8;10
693;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_3;-9TmNCFEtDo_3-8-rgb_front;22.08;37.28;I like this mascara and the best way to apply your mascara and use your mascara brush is to start from the inner most part of your eyelash and wiggle and work your way up to the tip of your eyelash.;8;41
694;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_4;-9TmNCFEtDo_4-8-rgb_front;38.28;45.26;This adds fullness to the eyelash without actually not having to use a volumizer mascara.;8;15
695;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_5;-9TmNCFEtDo_5-8-rgb_front;48.66;61.27;Mascara brushes are sold at drug stores or your beauty supply store and they do come in different sizes, like I said, and it is best to change your mascara brush because it tends to build up bacteria and to clump.;8;41
696;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_6;-9TmNCFEtDo_6-8-rgb_front;61.71;73.21;The best way to prevent clumping is to actually take your mascara brush, and if you do see any clumps on your brush, is to wipe it off on a napkin or a paper towel that won't leave any residue behind.;8;41
697;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_7;-9TmNCFEtDo_7-8-rgb_front;73.46;86.79;It's best not to take your mascara brush and wipe the excess off on the lid of the bottle because that just rubs right back in and that's what causes the clumping, and then you'll have the clumps left over on your eyelashes.;8;43
698;-9TmNCFEtDo;-9TmNCFEtDo-8-rgb_front;-9TmNCFEtDo_8;-9TmNCFEtDo_8-8-rgb_front;86.83;89.2;That is the mascara brush and that's how you use it.;8;11
699;-9__F8XKDuE;-9__F8XKDuE-8-rgb_front;-9__F8XKDuE_0;-9__F8XKDuE_0-8-rgb_front;0.19;3.93;I would like to talk with you now about international stoves.;8;11
700;-9__F8XKDuE;-9__F8XKDuE-8-rgb_front;-9__F8XKDuE_1;-9__F8XKDuE_1-8-rgb_front;4.27;13.24;When you see the word international you would think about going overseas and you may be going into a country where certain fuels are hard to find.;8;27
